WELL,DESCRIPTION,Date
W-B-05S,"Dulang experienced PSD due to LSIH-5070 triggered. Upon investigation, found actual level at V507 was 36%. Set point for LSIH5070 is 44%. Switch faulty. New spare catalogued and MRF was placed.",2020-01-24
W-B-05S,Shut in well to kick off B5L,2020-02-16
W-B-05S,DLB PSD due to PSH5050 and PSH5210 triggered due to PSL5780 leaked at transmitter body.,2020-03-08
W-B-05S,DLB PSD due to PSH5050 and PSH5210 triggered due to PSL5780 leaked at transmitter body.,2020-03-09
W-B-05S,Well Quit,2020-03-13
W-B-05S,DLB Power failure due to TG632 tripped on Engine Flame out detected by high fuel flow alarm. Diesel fuel filter was found clogged. ,2020-03-31
W-B-05S,GCM3 tripped on LPC discharge pressure H-H during pig retrieval. Discharge pressure caused by high suction pressure. (cascading impact from PIG stuck),2020-04-21
W-B-05S,GCM3 tripped due to FG to GCM3 temperature low caused by HX6061 controller/PLC problem.,2020-04-30
W-B-05S,"Dulang experienced power failure due to TG630 and TG632 tripped on control system 24 VDC supply voltage low. Upon further investigation, found breaker malfunction. Breaker replaced and BOL platform.",2020-05-08
W-B-05S,"GCM3 tripped due to TZAHH-2441 triggered as a cascaded impact from P-760 tripped. Upon investigation, it was found that the emergency stop button was accidentally triggered. BOL GCM3 and resume production. To avoid reoccurence, emergency stop cover was installed.",2020-05-12
W-B-05S,Manually shutdown GCM3 to rectify seawater leak at filter maintenance drain valve module 7 (install blind). New valve already onboard - awaiting window to install.,2020-05-14
W-B-05S,Manually shut in wells in view of unit train PSD due to LAHH-5081A triggered. Level high is not genuine. Found transmitter faulty. Replaced transmitter and resume production.,2020-05-26
W-B-05S,"Dulang experienced power failure due to both TG630 and TG632 tripped on low fuel gas pressure. Upon investigation, found the low fuel gas pressure is cascaded impact from LALL-5851 triggered. LALL-5851 triggered due to faulty reading LT5851 which caused by clogged LT-5851 bridles. Heat tracing was found not functioning because of trip due to cable shorted at the terminal block. Heat tracing at each bridle of LT-5851 was reinstated.",2020-06-09
W-B-05S,"GCM3 tripped due LAHH02417A triggered. Found genuine level build-up due to SDV-2415 in close position. Upon investigation, found SDV solenoid faulty. Rectified and platform BOL.",2020-06-25
W-B-05S,Dulang experienced power failure due to both TG630 and TG634 tripped on Engine Flame Out. Actual diesel consumption is high due to several interruption on same day. Found day tank level is only at 10%. Operation personnel work out to fill up the diesel day tank and resume production.,2020-06-25
W-B-05S,"GCM3 shutdown due to low fuel gas temperature. Low temperature not genuine. Upon investigation, RTD cable found loose at heater HX-6061. Rectification complete and BOL.",2020-06-27
W-B-05S,"GCM3 tripped on LPC suction header gas pressure high. Not genuine. Upon investigation, found switch faulty.",2020-07-09
W-B-05S,Well quit due to intermittent GLIR. Found FCV problem. Perform stroking and calibration. Resume well production.,2020-07-10
W-B-05S,"GCM3 tripped on HPC in-surge. Upon investigation, found HPC ASV1 slow response to command. Performed FCV2040 valve check and stroking.",2020-07-13
W-B-05S,"GCM3 tripped on IO module fault. Upon investigation, found data cable was loose. Replugged the terminal and locked the position. BOL GCM3 and resume production.",2020-07-19
W-B-05S,"Manually shut in well after V2480 OOS after found pinhole leak at 2"" condensate line. Affected line wrapped with Belzona and well resume flowing.",2020-07-24
W-B-05S,Dulang complex experience power failure due to ESD 1 activated. Further investigation found one of the ESD Break Glass Call Point activated.,2020-08-17
W-B-05S,GCM3 tripped on Bleed valve actuator fault due to hot air released from the injectors and torch that caused electronic high temperature at actuator.,2020-08-25
W-B-05S,Dulang complex experience power failure due to ESD 1 activated. Further investigation found one of the ESD Break Glass Call Point activated.,2020-08-27
W-B-05S,Dulang complex experience power failure due to ESD 1 activated. Further investigation found one of the ESD Break Glass Call Point activated.,2020-08-30
W-B-05S,Dulang complex experience power failure due to ESD 1 activated. Further investigation found one of the ESD Break Glass Call Point activated.,2020-08-31
W-B-05S,Shut in well due to FCV gaslift issue. Temporary isolate gaslift header for replacement.,2020-10-06
W-B-05S,Shut in well due to FCV gaslift issue. Temporary isolate gaslift header for replacement.,2020-10-07
W-B-05S,"Dulang experienced PSD due to LSHH-6041 triggered as a result of liquid carry over from V585 (to KO drum) due to no discharge at PWTS pump. Upon investigation, suspected no discharge at pump due to air lock caused by back pressure from V586 due to check valve passing",2020-11-17
W-B-05S,Well Quit,2022-04-11
W-B-05S,Kick off due to PCP & temp fluctuated,2022-09-04
W-B-05S,SSV tripped,2022-10-02
W-B-05S,Well Quit,2022-10-21
W-B-05S,Kick off due to PCP & temp fluctuated,2022-09-04
W-B-05S,SSV tripped,2022-10-02
W-B-05S,Well Quit,2022-10-21
W-B-11S,Well quit dt gas lift rate unstable ,2019-01-03
W-B-11S,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",2019-03-12
W-B-11S,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",2019-03-13
W-B-11S,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",2019-03-14
W-B-11S,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",2019-03-15
W-B-11S,"GCM3 tripped on HPC NDE XY axis vibration, boroscope finding found erosion at inlet diffuser. Suspect erosion due to newly identified impurities (mercury) coming from wells.",2019-03-20
W-B-11S,Well quit suspected due to gas robbing with long string,2019-11-15
W-B-11S,Well quit suspected due to gas robbing with long string,2019-11-16
W-B-11S,Well quit suspected due to gas robbing with long string,2019-11-21
W-B-11S,Well quit suspected due to gas robbing with long string,2019-11-26
W-B-11S,Well quit suspected due to gas robbing with long string,2019-11-27
W-B-11S,Well quit suspected due to gas robbing with long string,2019-11-29
W-B-11S,Well quit suspected due to gas robbing with long string,2019-11-30
W-B-11S,"Dulang experienced PSD due to LSIH-5070 triggered. Upon investigation, found actual level at V507 was 36%. Set point for LSIH5070 is 44%. Switch faulty. New spare catalogued and MRF was placed.",2020-01-24
W-B-11S,DLB PSD due to PSH5050 and PSH5210 triggered due to PSL5780 leaked at transmitter body.,2020-03-08
W-B-11S,DLB PSD due to PSH5050 and PSH5210 triggered due to PSL5780 leaked at transmitter body.,2020-03-09
W-B-11S,Shut in well for ESD Test (prolong BOL due to process stabilization),2020-03-31
W-B-11S,"GCM3 tripped due to TZAHH-2441 triggered as a cascaded impact from P-760 tripped. Upon investigation, it was found that the emergency stop button was accidentally triggered. BOL GCM3 and resume production. To avoid reoccurence, emergency stop cover was installed.",2020-05-12
W-B-11S,Manually shut in wells in view of unit train PSD due to LAHH-5081A triggered. Level high is not genuine. Found transmitter faulty. Replaced transmitter and resume production.,2020-05-26
W-B-11S,"Manually shutdown GCM3 to close high GLOC finding (replaced 2"" 600# ball valve bypass line suction V-2480) ",2020-06-06
W-B-11S,"Dulang experienced power failure due to both TG630 and TG632 tripped on low fuel gas pressure. Upon investigation, found the low fuel gas pressure is cascaded impact from LALL-5851 triggered. LALL-5851 triggered due to faulty reading LT5851 which caused by clogged LT-5851 bridles. Heat tracing was found not functioning because of trip due to cable shorted at the terminal block. Heat tracing at each bridle of LT-5851 was reinstated.",2020-06-09
W-B-11S,Shut in well for water handling and control EDQ,2020-06-11
W-B-11S,Shut in well for water handling and control EDQ,2020-06-12
W-B-11S,"GCM3 tripped due LAHH02417A triggered. Found genuine level build-up due to SDV-2415 in close position. Upon investigation, found SDV solenoid faulty. Rectified and platform BOL.",2020-06-25
W-B-11S,"GCM3 tripped on HPC in-surge. Upon investigation, found HPC ASV1 slow response to command. Performed FCV2040 valve check and stroking.",2020-07-13
W-B-11S,Well quit suspected due to GL FCV issue. Performed FCV stroke test and BOL well.,2020-07-23
W-B-11S,"Manually shut in well after V2480 OOS after found pinhole leak at 2"" condensate line. Affected line wrapped with Belzona and well resume flowing.",2020-07-24
W-B-11S,Dulang complex experience power failure due to ESD 1 activated. Further investigation found one of the ESD Break Glass Call Point activated.,2020-08-17
W-B-11S,Dulang complex experience power failure due to ESD 1 activated. Further investigation found one of the ESD Break Glass Call Point activated.,2020-08-27
W-B-11S,Dulang complex experience power failure due to ESD 1 activated. Further investigation found one of the ESD Break Glass Call Point activated.,2020-08-30
W-B-11S,Dulang complex experience power failure due to ESD 1 activated. Further investigation found one of the ESD Break Glass Call Point activated.,2020-08-31
W-B-11S,Unit train PSD due to PAH5050 cascaded from LALL5750 triggered. LSLL-5750 Swicth faulty & PDV6370 operated in manual mode.,2020-10-31
W-B-11S,"Dulang experienced PSD due to LSHH-6041 triggered as a result of liquid carry over from V585 (to KO drum) due to no discharge at PWTS pump. Upon investigation, suspected no discharge at pump due to air lock caused by back pressure from V586 due to check valve passing",2020-11-17
W-B-11S,Well quit,2020-12-16
W-B-11S,Well quit,2022-10-26
W-B-11S,Well quit,2022-10-26
W-D-27,Gas lift optimisation to enable more stable flow,2019-01-07
W-D-27,Gas lift optimisation to enable more stable flow,2019-01-08
W-D-27,Found temp drop. Manually shut in and kick off well,2019-01-09
W-D-27,Gas lift optimisation to enable more stable flow,2019-01-10
W-D-27,Gas lift optimisation to enable more stable flow,2019-01-13
W-D-27,Gas lift optimisation to enable more stable flow,2019-01-14
W-D-27,Found temp drop. Manually shut in and kick off well,2019-01-15
W-D-27,Well Quit. Equalize SCSSV,2019-09-15
W-D-27,"DLC tripped due to short circuit at power supply unit (PSU) causing earth fault alarm in the UPS triggered and tripped, subsequently causing all UPS load to loss power.",2020-01-19
W-D-27,"DLC tripped due to short circuit at power supply unit (PSU) causing earth fault alarm in the UPS triggered and tripped, subsequently causing all UPS load to loss power.",2020-01-20
W-D-27,"Dulang experienced PSD due to LSIH-5070 triggered. Upon investigation, found actual level at V507 was 36%. Set point for LSIH5070 is 44%. Switch faulty. New spare catalogued and MRF was placed.",2020-01-24
W-D-27,DLB PSD due to PSH5050 and PSH5210 triggered due to PSL5780 leaked at transmitter body.,2020-03-08
W-D-27,DLB Power failure due to TG632 tripped on Engine Flame out detected by high fuel flow alarm. Diesel fuel filter was found clogged. ,2020-03-31
W-D-27,Shut in well due to PIG stuck at SDV1030 during FWS crude pigging DLD-DLB. SDV 1030 partially open due to actuator problem. Unable to stroke open/closed. ,2020-04-20
W-D-27,Shut in well due to PIG stuck at SDV1030 during FWS crude pigging DLD-DLB. SDV 1030 partially open due to actuator problem. Unable to stroke open/closed. ,2020-04-21
W-D-27,"DLD experienced total power failure and ESD due to UPS panel down suspected due to faulty breaker. Plan to conduct simulation on UPS during next ESD for further action.

Note: other possible cause - procedure/human error",2020-05-02
W-D-27,"DLD experienced ESD due to loss air pressure from fusible plug loop. Found FPL core melted at C-125X at 176°F. Found that earlier, the air compressor's exhaust enclosure was covered incorrectly, causing the temperature inside enclosure to rise. ",2020-05-06
W-D-27,Manually shut in well to allow rectification on PWTS pump P-585A,2020-05-22
W-D-27,Manually shut in well to allow rectification on PWTS pump P-585D,2020-05-23
