PLATFORM,WELL ORI,WELL,POTENTIAL (bbl/d),OPNS DATE,DOWNTIME,DESCRIPTION,CPL CODE,TYPE CODE,CAT CODE,PRIM CODE,SEC CODE,START DATE,END DATE,,,
Dulang,DULG-C004S01-LS,W-C-04S,105.81,9-Sep-22,2,Well quit,I,U,S,A,O,9/9/2022,600,800,9/9/2022 6:00,9/9/2022 8:00
Dulang,DULG-C004S01-LS,W-C-04S,105.81,10-Sep-22,4,Well quit,I,U,S,A,O,10/9/2022,600,1000,9/10/2022 6:00,9/10/2022 10:00
Dulang,DULG-C004S01-LS,W-C-04S,105.81,21-Sep-22,6,Well quit,I,U,S,A,O,21/09/2022,600,1200,9/21/2022 6:00,9/21/2022 12:00
Dulang,DULG-C004S01-LS,W-C-04S,105.81,22-Sep-22,1,Well quit,I,U,S,A,O,22/09/2022,600,700,9/22/2022 6:00,9/22/2022 7:00
Dulang,DULG-C006-SS,W-C-06S,155.12,24-Sep-22,1,Well dies off ,I,U,S,A,O,24/09/2022,600,700,9/24/2022 6:00,9/24/2022 7:00
Dulang,DULG-C007-LS,W-C-07L,194.16,16-Sep-22,3,SSV trip,I,U,S,A,B,16/09/2022,600,900,9/16/2022 6:00,9/16/2022 9:00
Dulang,DULG-C007-LS,W-C-07L,194.16,17-Sep-22,3,Found SSV well C-07L trip. Found rupture disc for SSV leak. Replace new rupture disc and flowback thie well.,I,U,S,A,B,17/09/2022,600,900,9/17/2022 6:00,9/17/2022 9:00
Dulang,DULG-C015-SS,W-C-15S,180.8,1-Sep-22,2.5,well quit,I,U,S,A,O,1/9/2022,600,830,9/1/2022 6:00,9/1/2022 8:30
Dulang,DULG-C020-SS,W-C-20S,368.8,1-Sep-22,3,well quit,I,U,S,A,O,1/9/2022,600,900,9/1/2022 6:00,9/1/2022 9:00
Dulang,DULG-C020-SS,W-C-20S,368.8,2-Sep-22,4,Well quit,I,U,S,A,O,2/9/2022,600,1000,9/2/2022 6:00,9/2/2022 10:00
Dulang,DULG-C020-SS,W-C-20S,368.8,28-Sep-22,4,Well quit,I,U,S,A,O,28/09/2022,600,1000,9/28/2022 6:00,9/28/2022 10:00
Dulang,DULG-C022S02-TS,W-C-22S,282.5,2-Sep-22,4,Well quit,I,U,S,A,O,2/9/2022,600,1000,9/2/2022 6:00,9/2/2022 10:00
Dulang,DULG-C027-SS,W-C-27S,224.98,1-Sep-22,3.5,well quit,I,U,S,A,O,1/9/2022,600,930,9/1/2022 6:00,9/1/2022 9:30
Dulang,DULG-C029-TS,W-C-29,340.03,2-Sep-22,3,Well quit,I,U,S,A,O,2/9/2022,600,900,9/2/2022 6:00,9/2/2022 9:00
Dulang,DULG-C029-TS,W-C-29,340.03,25-Sep-22,1.5,Well quit,I,U,S,A,O,25/09/2022,600,730,9/25/2022 6:00,9/25/2022 7:30
Dulang,DULG-D002S01-TS,W-D-02S,107.76,21-Sep-22,2,Well quit,I,U,S,A,O,21/09/2022,600,800,9/21/2022 6:00,9/21/2022 8:00
Dulang,DULG-D013S01-TS,W-D-13S,161.28,3-Sep-22,1,Well quit,I,U,S,A,O,3/9/2022,600,700,9/3/2022 6:00,9/3/2022 7:00
Dulang,DULG-D027-TS,W-D-27,200.32,15-Sep-22,1,well quit,I,U,S,A,O,15/09/2022,600,700,9/15/2022 6:00,9/15/2022 7:00
Dulang,DULG-D032-LS,W-D-32L,405.78,1-Sep-22,5.833333333,well quit,I,U,S,A,O,1/9/2022,600,1150,9/1/2022 6:00,9/1/2022 11:50
Dulang,DULG-A001W01-TS,W-A-01,148.34,25-Oct-22,0.75,Well Quit,I,U,S,A,O,25/10/2022,600,645,10/25/2022 6:00,10/25/2022 6:45
Dulang,DULG-A006-TS,W-A-06,84.19,15-Oct-22,2,Well Quit,I,U,S,A,O,15/10/2022,600,800,10/15/2022 6:00,10/15/2022 8:00
Dulang,DULG-A027-SS,W-A-27S,28.06,25-Oct-22,0.5,Well Quit,I,U,S,A,O,25/10/2022,600,630,10/25/2022 6:00,10/25/2022 6:30
Dulang,DULG-B001-LS,W-B-01L,62.14,20-Oct-22,2,Well Quit,I,U,S,A,O,20/10/2022,600,800,10/20/2022 6:00,10/20/2022 8:00
Dulang,DULG-B005-SS,W-B-05S,284.65,2-Oct-22,3,SSV tripped,I,U,S,A,B,2/10/2022,600,900,10/2/2022 6:00,10/2/2022 9:00
Dulang,DULG-B005-SS,W-B-05S,284.65,21-Oct-22,1.48,Well Quit,I,U,S,A,O,21/10/2022,600,728,10/21/2022 6:00,10/21/2022 7:28
Dulang,DULG-B007-LS,W-B-07L,121.28,15-Oct-22,4,Well Quit,I,U,S,A,O,15/10/2022,600,1000,10/15/2022 6:00,10/15/2022 10:00
Dulang,DULG-B011-SS,W-B-11S,175.4,26-Oct-22,3.25,Well quit,I,U,S,A,O,26/10/2022,600,915,10/26/2022 6:00,10/26/2022 9:15
Dulang,DULG-B017S03-LS,W-B-17S,158.36,20-Oct-22,15,Well Quit,I,U,S,A,O,20/10/2022,600,2100,10/20/2022 6:00,10/20/2022 21:00
Dulang,DULG-B017S03-SS,W-B-17S,228.52,20-Oct-22,14,Well Quit,I,U,S,A,O,20/10/2022,600,2000,10/20/2022 6:00,10/20/2022 20:00
Dulang,DULG-B017S03-SS,W-B-17S,228.52,22-Oct-22,10.25,Well Quit,I,U,S,A,O,22/10/2022,600,1615,10/22/2022 6:00,10/22/2022 16:15
Dulang,DULG-B017S03-SS,W-B-17S,228.52,23-Oct-22,14.75,Well Quit,I,U,S,A,O,23/10/2022,600,2045,10/23/2022 6:00,10/23/2022 20:45
Dulang,DULG-B017S03-SS,W-B-17S,228.52,27-Oct-22,13.75,Insert Valve inspection,I,U,S,A,C,27/10/2022,600,1945,10/27/2022 6:00,10/27/2022 19:45
Dulang,DULG-B017S03-SS,W-B-17S,228.52,28-Oct-22,20.25,ScSSV partial open,I,U,S,A,C,29/10/2022,600,215,10/28/2022 6:00,10/29/2022 2:15
Dulang,DULG-B018-LS,W-B-18L,117.27,26-Oct-22,1.266666667,Well Quit,I,U,S,A,O,26/10/2022,600,716,10/26/2022 6:00,10/26/2022 7:16
Dulang,DULG-B018-SS,W-B-18S,468.07,26-Oct-22,0.97,Well Quit,I,U,S,A,O,26/10/2022,600,658,10/26/2022 6:00,10/26/2022 6:58
Dulang,DULG-C001-SS,W-C-01S,200.46,6-Oct-22,20.4,Well quit,I,U,S,A,O,7/10/2022,600,224,10/6/2022 6:00,10/7/2022 2:24
Dulang,DULG-C001-SS,W-C-01S,200.46,7-Oct-22,24,Found C-01S quit. Suspect insert valve not open,I,U,S,A,C,8/10/2022,600,600,10/7/2022 6:00,10/8/2022 6:00
Dulang,DULG-C001-SS,W-C-01S,200.46,8-Oct-22,24,Insert valve unable to open,I,U,S,A,C,9/10/2022,600,600,10/8/2022 6:00,10/9/2022 6:00
Dulang,DULG-C001-SS,W-C-01S,200.46,9-Oct-22,5.18,Flow C-01S after successful open insert valve by Geowell hydraulic control panel. Currently using platform wellhead control panel.,I,U,S,A,C,9/10/2022,600,1110,10/9/2022 6:00,10/9/2022 11:10
Dulang,DULG-C004S01-LS,W-C-04S,102.23,2-Oct-22,3.333333333,Well quit,I,U,S,A,O,2/10/2022,600,920,10/2/2022 6:00,10/2/2022 9:20
Dulang,DULG-C013-TS,W-C-13,68.16,25-Oct-22,2,Well Quit,I,U,S,A,O,25/10/2022,600,800,10/25/2022 6:00,10/25/2022 8:00
Dulang,DULG-C019S02-SS,W-C-19S,142.78,25-Oct-22,2,Well Quit,I,U,S,A,O,25/10/2022,600,800,10/25/2022 6:00,10/25/2022 8:00
Dulang,DULG-C022S02-TS,W-C-22S,272.62,15-Oct-22,1.5,SSV trip,I,U,S,A,B,15/10/2022,600,730,10/15/2022 6:00,10/15/2022 7:30
Dulang,DULG-C025W01-LS,W-C-25,458.05,15-Oct-22,5,Isolate gas lift C-25 due to PCP & ICP communicate,I,U,S,A,H,15/10/2022,600,1100,10/15/2022 6:00,10/15/2022 11:00
Dulang,DULG-C025W01-LS,W-C-25,458.05,16-Oct-22,2,Isolate gas lift C-25 due to PCP & ICP communicate,I,U,S,A,H,16/10/2022,600,800,10/16/2022 6:00,10/16/2022 8:00
Dulang,DULG-C025W01-LS,W-C-25,458.05,17-Oct-22,1,Isolate gas lift C-25 due to PCP & ICP communicate,I,U,S,A,H,17/10/2022,600,700,10/17/2022 6:00,10/17/2022 7:00
Dulang,DULG-C025W01-LS,W-C-25,458.05,18-Oct-22,3,Isolate gas lift C-25 due to PCP & ICP communicate,I,U,S,A,H,18/10/2022,600,900,10/18/2022 6:00,10/18/2022 9:00
Dulang,DULG-C025W01-LS,W-C-25,458.05,20-Oct-22,8,Isolate gas lift C-25 due to PCP & ICP communicate,I,U,S,A,H,20/10/2022,600,1400,10/20/2022 6:00,10/20/2022 14:00
Dulang,DULG-C025W01-LS,W-C-25,458.05,28-Oct-22,0.75,Isolate gas lift C-25 due to PCP & ICP communicate,I,U,S,A,H,28/10/2022,600,645,10/28/2022 6:00,10/28/2022 6:45
Dulang,DULG-D002S01-TS,W-D-02S,80.18,21-Oct-22,0.5,Well quit,I,U,S,A,O,21/10/2022,600,630,10/21/2022 6:00,10/21/2022 6:30
Dulang,DULG-D002S01-TS,W-D-02S,80.18,31-Oct-22,0.15,Well quit,I,U,S,A,O,31/10/2022,600,609,10/31/2022 6:00,10/31/2022 6:09
Dulang,DULG-D029-TS,W-D-29,139.32,21-Oct-22,1.5,Well quit,I,U,S,A,O,21/10/2022,600,730,10/21/2022 6:00,10/21/2022 7:30
Dulang,DULG-D032-SS,W-D-32S,249.57,21-Oct-22,1,Well quit,I,U,S,A,O,21/10/2022,600,700,10/21/2022 6:00,10/21/2022 7:00
Dulang,DULG-D032-SS,W-D-32S,249.57,22-Oct-22,1,Well quit,I,U,S,A,O,22/10/2022,600,700,10/22/2022 6:00,10/22/2022 7:00
Dulang,DULG-D032-SS,W-D-32S,249.57,31-Oct-22,0.15,Well quit,I,U,S,A,O,31/10/2022,600,609,10/31/2022 6:00,10/31/2022 6:09
Dulang,DULG-A027-SS,W-A-27S,30.62,10-May-22,3,Well Quit,I,U,S,A,O,10/5/2022,600,900,5/10/2022 6:00,5/10/2022 9:00
Dulang,DULG-A027-SS,W-A-27S,30.62,13-May-22,24,Well Quit,I,U,S,A,O,14/05/2022,600,600,5/13/2022 6:00,5/14/2022 6:00
Dulang,DULG-B004-SS,W-B-04S,69.85,21-May-22,0.25,Well Quit,I,U,S,A,O,21/05/2022,600,615,5/21/2022 6:00,5/21/2022 6:15
Dulang,DULG-B007-SS,W-B-07S,62.2,20-May-22,14.75,Well Quit,I,U,S,A,O,20/05/2022,600,2045,5/20/2022 6:00,5/20/2022 20:45
Dulang,DULG-B017S03-LS,W-B-17S,226.78,3-May-22,3.05,Well Quit,I,U,S,A,O,3/5/2022,600,903,5/3/2022 6:00,5/3/2022 9:03
Dulang,DULG-B022-LS,W-B-22L,126.31,18-May-22,5,Well Quit,I,U,S,A,O,18/05/2022,600,1100,5/18/2022 6:00,5/18/2022 11:00
Dulang,DULG-C004S01-LS,W-C-04S,100.47,11-May-22,2,Well Quit,I,U,S,A,O,11/5/2022,600,800,5/11/2022 6:00,5/11/2022 8:00
Dulang,DULG-C013-TS,W-C-13,66.02,6-May-22,18,Well Quit,I,U,S,A,O,6/5/2022,600,0,5/6/2022 6:00,5/6/2022 0:00
Dulang,DULG-C022S02-TS,W-C-22S,273.67,16-May-22,1,Well Quit,I,U,S,A,O,16/05/2022,600,700,5/16/2022 6:00,5/16/2022 7:00
Dulang,DULG-D002S01-TS,W-D-02S,90.9,15-May-22,2.5,Well Quit,I,U,S,A,O,15/05/2022,600,830,5/15/2022 6:00,5/15/2022 8:30
Dulang,DULG-D002S01-TS,W-D-02S,90.9,21-May-22,1,Well Quit,I,U,S,A,O,21/05/2022,600,700,5/21/2022 6:00,5/21/2022 7:00
Dulang,DULG-D002S01-TS,W-D-02S,90.9,31-May-22,12.5,Well Quit,I,U,S,A,O,31/05/2022,600,1830,5/31/2022 6:00,5/31/2022 18:30
Dulang,DULG-D004-LS,W-D-04L,277.49,4-May-22,13.5,Well Quit,I,U,S,A,O,4/5/2022,600,1930,5/4/2022 6:00,5/4/2022 19:30
Dulang,DULG-D004-LS,W-D-04L,277.49,6-May-22,14.5,Well Quit,I,U,S,A,O,6/5/2022,600,2030,5/6/2022 6:00,5/6/2022 20:30
Dulang,DULG-D004-LS,W-D-04L,277.49,15-May-22,2.5,Well Quit,I,U,S,A,O,15/05/2022,600,830,5/15/2022 6:00,5/15/2022 8:30
Dulang,DULG-D004-LS,W-D-04L,277.49,19-May-22,1.25,Well Quit,I,U,S,A,O,19/05/2022,600,715,5/19/2022 6:00,5/19/2022 7:15
Dulang,DULG-D004-LS,W-D-04L,277.49,20-May-22,9.5,Well Quit,I,U,S,A,O,20/05/2022,600,1530,5/20/2022 6:00,5/20/2022 15:30
Dulang,DULG-D004-LS,W-D-04L,277.49,30-May-22,12,Well Quit,I,U,S,A,O,30/05/2022,600,1800,5/30/2022 6:00,5/30/2022 18:00
Dulang,DULG-D015-LS,W-D-15L,259.31,6-May-22,5,Well Quit,I,U,S,A,O,6/5/2022,600,1100,5/6/2022 6:00,5/6/2022 11:00
Dulang,DULG-D029-TS,W-D-29,135.88,19-May-22,0.5,Well Quit,I,U,S,A,O,19/05/2022,600,630,5/19/2022 6:00,5/19/2022 6:30
Dulang,DULG-D031-TS,W-D-31,206.68,15-May-22,1.5,Well Quit,I,U,S,A,O,15/05/2022,600,730,5/15/2022 6:00,5/15/2022 7:30
Dulang,DULG-D031-TS,W-D-31,206.68,24-May-22,2.7,Well Quit,I,U,S,A,O,24/05/2022,600,842,5/24/2022 6:00,5/24/2022 8:42
Dulang,DULG-A001W01-TS,W-A-01,131.72,1-Nov-22,3.5,Well Quit,I,U,S,A,O,1/11/2022,600,930,11/1/2022 6:00,11/1/2022 9:30
Dulang,DULG-A001W01-TS,W-A-01,131.72,2-Nov-22,1,Well Quit,I,U,S,A,O,2/11/2022,600,700,11/2/2022 6:00,11/2/2022 7:00
Dulang,Dulang-A004S01-SS,W-A-04S,145.89,22-Nov-22,3.5,SCSSV & SSV tripped,I,U,S,A,B,22/11/2022,600,930,11/22/2022 6:00,11/22/2022 9:30
Dulang,DULG-A006-TS,W-A-06,81.96,13-Nov-22,2,Well Quit,I,U,S,A,O,13/11/2022,600,800,11/13/2022 6:00,11/13/2022 8:00
Dulang,DULG-A027-SS,W-A-27S,27.32,26-Nov-22,1,Well Quit,I,U,S,A,O,26/11/2022,600,700,11/26/2022 6:00,11/26/2022 7:00
Dulang,DULG-B017S03-LS,W-B-17S,151.57,6-Nov-22,6.32,Shut in B-17L kick off prior to flow B-17S.,I,U,S,A,C,6/11/2022,600,1219,11/6/2022 6:00,11/6/2022 12:19
Dulang,DULG-B017S03-SS,W-B-17S,220.5,1-Nov-22,24, ScSSV partial open ,I,U,S,A,C,2/11/2022,600,600,11/1/2022 6:00,11/2/2022 6:00
Dulang,DULG-B017S03-SS,W-B-17S,220.5,2-Nov-22,24, ScSSV partial open ,I,U,S,A,C,3/11/2022,600,600,11/2/2022 6:00,11/3/2022 6:00
Dulang,DULG-B017S03-SS,W-B-17S,220.5,3-Nov-22,24, ScSSV partial open ,I,U,S,A,C,4/11/2022,600,600,11/3/2022 6:00,11/4/2022 6:00
Dulang,DULG-B017S03-SS,W-B-17S,220.5,4-Nov-22,24, ScSSV partial open ,I,U,S,A,C,5/11/2022,600,600,11/4/2022 6:00,11/5/2022 6:00
Dulang,DULG-B017S03-SS,W-B-17S,220.5,5-Nov-22,24, ScSSV partial open ,I,U,S,A,C,6/11/2022,600,600,11/5/2022 6:00,11/6/2022 6:00
Dulang,DULG-B017S03-SS,W-B-17S,220.5,6-Nov-22,7.08,Shut in B-17L kick off prior to flow B-17S. (To Re-lock open TRM-4A SCSSV),I,U,S,A,C,6/11/2022,600,1304,11/6/2022 6:00,11/6/2022 13:04
Dulang,DULG-B018-LS,W-B-18L,112.28,26-Nov-22,4.75,Well quit,I,U,S,A,O,26/11/2022,600,1045,11/26/2022 6:00,11/26/2022 10:45
Dulang,DULG-B018-SS,W-B-18S,466.98,26-Nov-22,9,Well quit,I,U,S,A,O,26/11/2022,600,1500,11/26/2022 6:00,11/26/2022 15:00
Dulang,DULG-C001-SS,W-C-01S,193.8,16-Nov-22,0.5,Well Quit,I,U,S,A,O,16/11/2022,600,630,11/16/2022 6:00,11/16/2022 6:30
Dulang,DULG-C004S01-LS,W-C-04S,99.08,26-Nov-22,2.5,Well Quit,I,U,S,A,O,26/11/2022,600,830,11/26/2022 6:00,11/26/2022 8:30
Dulang,DULG-C013-TS,W-C-13,66.17,5-Nov-22,0.5,Well Quit,I,U,S,A,O,5/11/2022,600,630,11/5/2022 6:00,11/5/2022 6:30
Dulang,DULG-C013-TS,W-C-13,66.17,23-Nov-22,0.5,Well Quit,I,U,S,A,O,23/11/2022,600,630,11/23/2022 6:00,11/23/2022 6:30
Dulang,DULG-C013-TS,W-C-13,66.17,26-Nov-22,2,Well Quit,I,U,S,A,O,26/11/2022,600,800,11/26/2022 6:00,11/26/2022 8:00
Dulang,DULG-C018-SS,W-C-18S,64.3,30-Nov-22,15.5,hydraulic leaking at fitting and solenoid ,I,U,S,A,C,30/11/2022,600,2130,11/30/2022 6:00,11/30/2022 21:30
Dulang,DULG-C019S02-SS,W-C-19S,138.55,5-Nov-22,0.5,Well Quit,I,U,S,A,O,5/11/2022,600,630,11/5/2022 6:00,11/5/2022 6:30
Dulang,DULG-C025W01-LS,W-C-25,386.37,2-Nov-22,6.5,Well Quit,I,U,S,A,O,2/11/2022,600,1230,11/2/2022 6:00,11/2/2022 12:30
Dulang,DULG-C025W01-LS,W-C-25,386.37,4-Nov-22,1,Well Quit,I,U,S,A,O,4/11/2022,600,700,11/4/2022 6:00,11/4/2022 7:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,7-Nov-22,0.5,Well Quit,I,U,S,A,O,7/11/2022,600,630,11/7/2022 6:00,11/7/2022 6:30
Dulang,DULG-C025W01-LS,W-C-25,386.37,11-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,11/11/2022,600,1000,11/11/2022 6:00,11/11/2022 10:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,12-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,12/11/2022,600,1000,11/12/2022 6:00,11/12/2022 10:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,13-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,13/11/2022,600,1000,11/13/2022 6:00,11/13/2022 10:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,14-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,14/11/2022,600,1000,11/14/2022 6:00,11/14/2022 10:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,15-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,15/11/2022,600,1000,11/15/2022 6:00,11/15/2022 10:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,16-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,16/11/2022,600,1000,11/16/2022 6:00,11/16/2022 10:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,17-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,17/11/2022,600,1000,11/17/2022 6:00,11/17/2022 10:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,18-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,18/11/2022,600,1000,11/18/2022 6:00,11/18/2022 10:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,19-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,19/11/2022,600,1000,11/19/2022 6:00,11/19/2022 10:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,20-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,20/11/2022,600,1000,11/20/2022 6:00,11/20/2022 10:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,21-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,21/11/2022,600,1000,11/21/2022 6:00,11/21/2022 10:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,22-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,22/11/2022,600,1000,11/22/2022 6:00,11/22/2022 10:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,23-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,23/11/2022,600,1000,11/23/2022 6:00,11/23/2022 10:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,24-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,24/11/2022,600,1000,11/24/2022 6:00,11/24/2022 10:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,25-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,25/11/2022,600,1000,11/25/2022 6:00,11/25/2022 10:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,26-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,26/11/2022,600,1000,11/26/2022 6:00,11/26/2022 10:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,27-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,27/11/2022,600,1000,11/27/2022 6:00,11/27/2022 10:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,28-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,28/11/2022,600,1000,11/28/2022 6:00,11/28/2022 10:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,29-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,29/11/2022,600,1000,11/29/2022 6:00,11/29/2022 10:00
Dulang,DULG-C025W01-LS,W-C-25,386.37,30-Nov-22,4,"Intermittent flow C-25L, suspect ScSSV problem",I,U,S,A,C,30/11/2022,600,1000,11/30/2022 6:00,11/30/2022 10:00
Dulang,DULG-C025W01-SS,W-C-25,239.04,7-Nov-22,0.5,Well Quit,I,U,S,A,O,7/11/2022,600,630,11/7/2022 6:00,11/7/2022 6:30
Dulang,DULG-C025W01-SS,W-C-25,239.04,23-Nov-22,0.5,Well Quit,I,U,S,A,O,23/11/2022,600,630,11/23/2022 6:00,11/23/2022 6:30
Dulang,DULG-D002S01-TS,W-D-02S,93.89,5-Nov-22,0.5,Well Quit,I,U,S,A,O,5/11/2022,600,630,11/5/2022 6:00,11/5/2022 6:30
Dulang,DULG-C013-TS,W-C-13,67.6,7-Dec-22,2,Well quit,I,U,S,A,O,7/12/2022,600,800,12/7/2022 6:00,12/7/2022 8:00
Dulang,DULG-C025W01-LS,W-C-25,390,1-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,2/12/2022,600,600,12/1/2022 6:00,12/2/2022 6:00
Dulang,DULG-C025W01-LS,W-C-25,390,2-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,3/12/2022,600,600,12/2/2022 6:00,12/3/2022 6:00
Dulang,DULG-C025W01-LS,W-C-25,390,3-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,4/12/2022,600,600,12/3/2022 6:00,12/4/2022 6:00
Dulang,DULG-C025W01-LS,W-C-25,390,4-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,5/12/2022,600,600,12/4/2022 6:00,12/5/2022 6:00
Dulang,DULG-C025W01-LS,W-C-25,390,5-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,6/12/2022,600,600,12/5/2022 6:00,12/6/2022 6:00
Dulang,DULG-C025W01-LS,W-C-25,390,6-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,7/12/2022,600,600,12/6/2022 6:00,12/7/2022 6:00
Dulang,DULG-C025W01-LS,W-C-25,390,7-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,8/12/2022,600,600,12/7/2022 6:00,12/8/2022 6:00
Dulang,DULG-C025W01-LS,W-C-25,390,8-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,9/12/2022,600,600,12/8/2022 6:00,12/9/2022 6:00
Dulang,DULG-C025W01-LS,W-C-25,390,9-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,10/12/2022,600,600,12/9/2022 6:00,12/10/2022 6:00
Dulang,DULG-C025W01-LS,W-C-25,390,10-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,11/12/2022,600,600,12/10/2022 6:00,12/11/2022 6:00
Dulang,DULG-C025W01-LS,W-C-25,390,11-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,12/12/2022,600,600,12/11/2022 6:00,12/12/2022 6:00
Dulang,DULG-C025W01-LS,W-C-25,390,12-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,13/12/2022,600,600,12/12/2022 6:00,12/13/2022 6:00
Dulang,DULG-C025W01-LS,W-C-25,390,13-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,14/12/2022,600,600,12/13/2022 6:00,12/14/2022 6:00
Dulang,DULG-C025W01-LS,W-C-25,390,14-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,15/12/2022,600,600,12/14/2022 6:00,12/15/2022 6:00
Dulang,DULG-C025W01-LS,W-C-25,390,15-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,16/12/2022,600,600,12/15/2022 6:00,12/16/2022 6:00
Dulang,DULG-C025W01-LS,W-C-25,390,16-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,17/12/2022,600,600,12/16/2022 6:00,12/17/2022 6:00
Dulang,DULG-C025W01-LS,W-C-25,390,17-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,18/12/2022,600,600,12/17/2022 6:00,12/18/2022 6:00
Dulang,DULG-C025W01-LS,W-C-25,390,18-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,19/12/2022,600,600,12/18/2022 6:00,12/19/2022 6:00
Dulang,DULG-C025W01-LS,W-C-25,390,19-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,20/12/2022,600,600,12/19/2022 6:00,12/20/2022 6:00
Dulang,DULG-C025W01-LS,W-C-25,390,20-Dec-22,24,Suspect PCP and ICP communicate. To install Master Surface Annulus Safety Valve (MSAS). ,I,U,S,A,H,21/12/2022,600,600,12/20/2022 6:00,12/21/2022 6:00
